PL1 3RP,Plymouth,,,Royal William Yard , ,15,,Unit 13,,,,52824183,S, ,4F
PL1 3RP,Plymouth,,,Royal William Yard , ,15,,Unit 6,,,,52824176,S, ,4P
PL1 3RP,Plymouth,,,Royal William Yard , ,9,,,,,,53517328,S, ,4T
PL1 3ST,Plymouth,Stonehouse,,Waterloo Close, ,5,,,,,,53679095,S, ,2S
PL1 4FY,Plymouth,,,Phelps Road, ,2,,,,,,53090708,S, ,2Q
PL1 4FY,Plymouth,,,Phelps Road, ,6,,,,,,53090710,S, ,2S
PL1 4GJ,Plymouth,Devonport,,Barrack Street, ,8,,,,,,50452636,S, ,3R
PL1 4GJ,Plymouth,Devonport,,Barrack Street, ,2,,,,,,50452630,S, ,3S
PL1 4GJ,Plymouth,Devonport,,Barrack Street, ,6,,,,,,50452634,S, ,3T
PL1 4GJ,Plymouth,Devonport,,Barrack Street, ,4,,,,,,50452632,S, ,3U
PL1 4GJ,Plymouth,Devonport,,Barrack Street, ,10,,,,,,50452638,S, ,3X
PL1 4GJ,Plymouth,Devonport,,Barrack Street, ,14,,,,,,50452641,S, ,3Y
PL1 4GJ,Plymouth,Devonport,,Barrack Street, ,12,,,,,,50452640,S, ,3Z
PL1 4GJ,Plymouth,Devonport,,Barrack Street, ,16,,,,,,50452643,S, ,4A
PL1 4LQ,Plymouth,,,Clowance Street, ,77,,,,,,58180514,S, ,2L
PL1 4LQ,Plymouth,,,Clowance Street, ,79,,,,,,58180515,S, ,2N
PL1 4LQ,Plymouth,,,Clowance Street, ,81,,,,,,58180516,S, ,2P
PL1 4LQ,Plymouth,,,Clowance Street, ,83,,,,,,58180517,S, ,2Q
PL1 4LQ,Plymouth,,,Clowance Street, ,85,,,,,,58180518,S, ,2R
PL1 4NE,Plymouth,,,Madden Road, ,52,,,,,,57802540,S, ,3S
PL1 4RW,Plymouth,,,Vivid Approach, ,12,,Unit 13,,,,55626812,S, ,2R
