2025/11/10,11:15:20,I,YO11 1UE,2X,Y,40
2025/11/10,11:15:43,D,YO15 2SA,3F,4,Citizens Advice Bureau 6
2025/11/10,11:15:43,I,YO15 2SA,3F,4,6
2025/11/10,11:16:03,B,YO18 7NA,2N,E,Matthewsons Auctioneers 10
2025/11/10,11:16:03,C,YO18 7NA,2N,E,Mathewsons Classic Cars Ltd 10
2025/11/10,11:17:32,D,YO25 9HN,1D,A,H D & I Thomas & Son Field House Farm
2025/11/10,11:17:32,I,YO25 9HN,1D,A,Field House Farm
2025/11/10,11:17:44,D,YO26 4GB,1Z,F,C O W I UK Ltd Unit 1
2025/11/10,11:17:44,I,YO26 4GB,1Z,F,Unit 1
2025/11/10,11:18:37,B,YO30 5PA,1F,5,P C L G Chartered Accountants Equinox House
2025/11/10,11:18:37,C,YO30 5PA,1F,5,Fortus North Ltd Equinox House
2025/11/10,11:18:55,D,YO30 7BT,3G,9,Alliance Francaise De York 61
2025/11/10,11:19:46,B,YO30 7BU,1A,8,Bootham School 49-57
2025/11/10,11:19:46,C,YO30 7BU,1A,8,Bootham School 49-61
2025/11/10,11:20:38,D,YO30 7BT,3E,7,59
2025/11/10,11:20:54,D,YO43 3AN,1D,X,Market Fisheries 69
2025/11/10,11:20:54,I,YO43 3AN,1D,X,69
2025/11/10,11:21:09,D,YO61 1SR,2B,M,Unit 13
2025/11/10,11:22:31,B,YO8 4AL,4R,7,North Yorkshire County Council Sandpiper House
2025/11/10,11:22:31,C,YO8 4AL,4R,7,North Yorkshire Council Sandpiper House
2025/11/10,11:23:11,B,YO8 4BA,1A,D,North Yorkshire County Council Brook Lodge
2025/11/10,11:23:11,C,YO8 4BA,1A,D,North Yorkshire Council Brook Lodge
2025/11/10,11:50:04,I,YO8 8TF,1J,J,8
2025/11/10,11:59:53,D,YO7 3GJ,2B,X,43
2025/11/10,12:06:53,D,YO25 3TG,1H,7,Garden Cottage
2025/11/10,13:04:40,I,PL9 8YE,1A,3,2
2025/11/10,13:23:00,I,PL9 7JN,1Y,K,20
2025/11/10,13:29:56,D,PL14 3UT,2Q,T,Eccabi Ltd 8
2025/11/10,13:29:56,I,PL14 3UT,2Q,T,8
2025/11/10,14:23:45,D,YO21 1JH,1G,3,7
2025/11/10,14:23:45,I,YO21 1JH,1G,3,The Painted Lady 7
2025/11/10,14:24:11,D,YO21 1JH,1F,2,5
2025/11/10,14:24:11,I,YO21 1JH,1F,2,Kirstys 5
2025/11/10,17:03:52,I,PL25 3TE,1G,Y,1 Boscoppa Farm
2025/11/11,07:51:33,I,PL9 7JN,2F,2,34
2025/11/11,09:08:29,I,PL27 6GJ,3Z,M,60
2025/11/11,09:19:58,B,YO21 3ST,1J,T,Clematis Cottage
2025/11/11,09:19:58,C,YO21 3ST,1J,T,16
2025/11/11,09:20:43,B,YO21 3ST,1U,4,Discovery Cottage
2025/11/11,09:20:43,C,YO21 3ST,1U,4,20
2025/11/11,09:21:34,B,YO21 3ST,1F,J,Gamekeepers Cottage
2025/11/11,09:21:34,C,YO21 3ST,1F,J,6
2025/11/11,09:22:57,B,YO21 3ST,1G,K,Gardeners Cottage
2025/11/11,09:22:57,C,YO21 3ST,1G,K,12
2025/11/11,09:23:39,B,YO21 3ST,2B,G,Gatehouse Cottage
2025/11/11,09:23:39,C,YO21 3ST,2B,G,1
2025/11/11,09:24:01,B,YO21 3ST,1Z,3,Hillside Cottage
2025/11/11,09:24:01,C,YO21 3ST,1Z,3,5
2025/11/11,09:24:42,B,YO21 3ST,1A,E,Home Farm House
2025/11/11,09:24:42,C,YO21 3ST,1A,E,14
2025/11/11,09:25:07,B,YO21 3ST,1P,Z,Jasmine Cottage
2025/11/11,09:25:07,C,YO21 3ST,1P,Z,26
2025/11/11,09:26:10,B,YO21 3ST,1E,I,Lake House
2025/11/11,09:26:10,C,YO21 3ST,1E,I,27
2025/11/11,09:26:47,B,YO21 3ST,2E,J,Little Beck Cottage
2025/11/11,09:26:47,C,YO21 3ST,2E,J,8
2025/11/11,09:27:33,B,YO21 3ST,1X,1,Pheasant House
2025/11/11,09:27:33,C,YO21 3ST,1X,1,24
2025/11/11,09:28:08,B,YO21 3ST,1H,L,Rambling Rose Cottage
2025/11/11,09:28:08,C,YO21 3ST,1H,L,18
2025/11/11,09:28:37,B,YO21 3ST,1T,X,The Butlers Cottage
2025/11/11,09:28:37,C,YO21 3ST,1T,X,2
2025/11/11,09:29:36,B,YO21 3ST,2A,F,The Lodge
2025/11/11,09:29:36,C,YO21 3ST,2A,F,3
2025/11/11,09:30:03,B,YO21 3ST,1D,N,Woodcutters Cottage
2025/11/11,09:30:03,C,YO21 3ST,1D,N,4
2025/11/11,09:32:30,B,YO21 3ST,2U,5,Saltmore Hotel
2025/11/11,09:32:30,C,YO21 3ST,2U,5,Saltmoore Hotel 25
2025/11/11,09:36:23,I,YO21 3ST,3F,L,7
2025/11/11,09:36:30,I,YO21 3ST,3G,M,9
2025/11/11,09:36:41,I,YO21 3ST,3H,N,10
2025/11/11,09:38:15,I,YO21 3ST,3L,R,13
2025/11/11,09:38:15,I,YO21 3ST,3N,T,15
2025/11/11,09:38:15,I,YO21 3ST,3P,V,17
2025/11/11,09:38:15,I,YO21 3ST,3Q,W,19
2025/11/11,09:38:15,I,YO21 3ST,3R,X,21
2025/11/11,09:39:05,I,YO21 3ST,3S,Y,11
2025/11/11,09:39:29,I,YO21 3ST,3T,Z,22
2025/11/11,09:39:41,I,YO21 3ST,3U,0,23
2025/11/11,09:40:21,I,YO21 3ST,3W,2,29
2025/11/11,10:40:48,B,PL15 7QA,2J,4,Wheels To York 3
2025/11/11,10:40:48,C,PL15 7QA,2J,4,Wheels 2 Work South West 3
2025/11/11,10:44:40,I,PL4 0AJ,1B,8,Woollcombe Yonge 64
2025/11/11,10:53:13,I,YO26 8JE,1L,N,West Fold Barn
2025/11/11,11:19:30,I,YO14 0GA,1A,I,1
2025/11/11,11:44:59,I,PL27 6GJ,2L,7,29
2025/11/11,13:17:36,I,YO8 8TG,1D,E,3
2025/11/11,13:34:28,D,PL1 5JE,1Q,Z,141
2025/11/11,13:34:28,I,PL1 5JE,1Q,Z,Naworz Market 141
2025/11/11,13:35:01,B,PL4 8PW,1A,7,M A & L M Law 14
2025/11/11,13:35:01,C,PL4 8PW,1A,7,Christian Resource Centre 14
2025/11/11,13:35:33,D,PL12 6LX,5N,J,C D Cooke 3
2025/11/11,13:35:33,I,PL12 6LX,5N,J,3
2025/11/11,13:35:58,D,PL12 6NZ,1A,6,Wessex D A F Ltd H M G House
2025/11/11,13:35:58,I,PL12 6NZ,1A,6,H M G House
2025/11/11,13:36:41,D,PL12 6LX,3U,U,Armada Glass Unit 4 Peninsular Park
2025/11/11,13:36:41,I,PL12 6LX,3U,U,Unit 4 Peninsular Park
2025/11/11,13:37:03,B,PL12 6LD,6H,0,Tamar Tyre Centre Ltd
2025/11/11,13:37:03,C,PL12 6LD,6H,0,Zero Gravity
2025/11/11,13:37:32,D,PL12 6TW,3D,K,Spectrum South West Ltd Beaver House
2025/11/11,13:38:04,D,PL12 6LD,6D,2,Back 2 Back Chiropractic Clinic Unit 7b
2025/11/11,13:38:04,I,PL12 6LD,6D,2,Unit 7b
2025/11/11,13:38:30,D,PL12 6LD,7A,U,Dash Express 7 Kingsmill Road
2025/11/11,13:38:30,I,PL12 6LD,7A,U,7 Kingsmill Road
2025/11/11,13:51:43,I,YO25 5LX,1A,H,1
2025/11/11,13:51:43,I,YO25 5LX,1B,C,2
2025/11/11,13:51:43,I,YO25 5LX,1D,K,3
2025/11/11,13:52:59,I,YO25 5LW,1B,H,1
2025/11/11,13:52:59,I,YO25 5LW,1D,J,3
2025/11/11,13:52:59,I,YO25 5LW,1E,K,5
2025/11/11,13:52:59,I,YO25 5LW,1F,L,7
2025/11/11,13:52:59,I,YO25 5LW,1G,M,9
2025/11/11,13:52:59,I,YO25 5LW,1H,N,11
2025/11/11,13:52:59,I,YO25 5LW,1J,P,15
2025/11/11,13:52:59,I,YO25 5LW,1L,R,17
2025/11/11,13:52:59,I,YO25 5LW,1X,3,16
2025/11/11,13:52:59,I,YO25 5LW,1Y,4,18
2025/11/11,13:52:59,I,YO25 5LW,2D,K,26
2025/11/11,13:52:59,I,YO25 5LW,2E,L,28
2025/11/11,14:15:54,D,PL20 7AA,1S,S,21a
2025/11/11,15:15:58,B,YO7 2NY,1A,G,Manor House Cottage
2025/11/11,15:15:58,C,YO7 2NY,1A,G,Arkle Grange
2025/11/11,15:47:54,B,YO42 4SX,1R,3,Home Farm
2025/11/11,15:47:54,C,YO42 4SX,1R,3,Charles Fox House
2025/11/12,11:29:20,D,YO25 6EF,1S,H,Unit 11 Driffield Business Centre
2025/11/12,11:29:20,I,YO25 6EF,1S,H,Jsm Developments Ltd Unit 11 Driffield Business
2025/11/12,12:38:13,D,YO25 6EF,1S,H,Jsm Developments Ltd Unit 11 Driffield Business
2025/11/12,12:38:13,I,YO25 6EF,1S,H,Unit 11 Driffield Business Centre
2025/11/12,12:41:53,I,PL17 7NQ,2D,D,Scrawsdon Retreat
2025/11/12,13:52:31,I,YO60 6AF,1A,U,Howardian Hill Holiday Park
2025/11/12,14:14:44,I,PL1 3AU,1U,8,Lower Ground Floor Flat 51
2025/11/13,08:40:24,I,PL12 6GA,2H,I,71
2025/11/13,09:56:13,I,YO26 7LR,2D,O,Hyvue
2025/11/13,10:25:58,B,YO8 8JW,2Y,6,Morello Garth
2025/11/13,10:25:58,C,YO8 8JW,2Y,6,Brooks Farm
2025/11/13,11:06:28,I,PL7 4AW,3Q,9,63
2025/11/13,11:24:17,B,PL19 0DD,1A,N,Lees Catering 22
2025/11/13,11:24:17,C,PL19 0DD,1A,N,Leef Catering 22
2025/11/13,11:24:55,D,PL19 0DB,1G,L,14b
2025/11/13,11:24:55,I,PL19 0DB,1G,L,Invictus Tattoo Studio 14b
2025/11/13,11:26:27,D,PL15 8AW,1S,D,5
2025/11/13,11:26:27,I,PL15 8AW,1S,D,Zebedias 5
2025/11/13,12:07:41,I,PL26 8YQ,2G,S,Ty Melberry
2025/11/13,13:36:04,I,YO8 8LY,1U,B,Next Retail Ltd Unit C3 Three Lakes Retail Park
2025/11/13,14:55:50,B,PL19 8PU,2D,S,Barn Owl Cottages
2025/11/13,14:55:50,C,PL19 8PU,2D,S,Barn Owl Cottage
2025/11/13,16:05:35,I,PL1 4FS,2J,W,Flat 2 202
2025/11/13,16:05:35,I,PL1 4FS,2L,Y,Flat 3 202
2025/11/13,16:05:35,I,PL1 4FS,2N,U,Flat 4 202
2025/11/13,16:05:35,I,PL1 4FS,2P,2,Flat 5 202
2025/11/13,17:11:01,B,PL26 8ST,2F,I,101a
2025/11/13,17:11:01,C,PL26 8ST,2F,I,Moorview Barn
2025/11/14,09:18:57,I,YO8 9UT,1T,9,16
2025/11/14,09:19:28,I,YO8 9UU,1B,Y,2
2025/11/14,09:46:29,B,PL14 6NG,1N,2,Jimmers
2025/11/14,09:46:29,C,PL14 6NG,1N,2,Trefan
2025/11/14,10:26:44,D,YO11 1NW,1X,2,Robs Tattoo Studio 6a
2025/11/14,10:26:44,I,YO11 1NW,1X,2,6a
2025/11/14,10:27:21,D,YO11 1NF,1U,I,39
2025/11/14,10:27:21,I,YO11 1NF,1U,I,Comic World 39
2025/11/14,10:27:37,D,YO12 7BB,1B,K,Unit 2 The Old Print Works
2025/11/14,10:27:37,I,YO12 7BB,1B,K,Friday Night Tumbling Unit 2 The Old Print Works
2025/11/14,10:46:42,I,YO61 3LL,1N,M,Fairview Springhead Farm
2025/11/14,11:48:30,I,YO17 6PS,2B,Q,Butterwick Alpaca Retreat Alpaca View
2025/11/14,11:49:13,D,YO17 6PS,2B,Q,Butterwick Alpaca Retreat Alpaca View
2025/11/14,11:49:13,I,YO17 6PS,2B,Q,Butterwick Alpaca Retreat Alpaca View
2025/11/14,12:13:01,I,PL21 9PE,4X,M,Felix House
2025/11/14,13:31:26,I,YO19 6GH,1A,0,1
2025/11/14,13:31:26,I,YO19 6GH,1B,1,3
2025/11/14,13:31:26,I,YO19 6GH,1D,9,5
2025/11/14,13:31:26,I,YO19 6GH,1E,A,7
2025/11/14,13:31:26,I,YO19 6GH,1F,B,2
2025/11/14,14:17:34,D,PL15 8EX,7Z,V,Unit 3 15
2025/11/14,14:17:34,I,PL15 8EX,7Z,V,Cornwall Child Services Unit 3 15
2025/11/14,14:18:09,D,PL15 8EX,8A,7,Unit 4 15
2025/11/14,14:18:09,I,PL15 8EX,8A,7,Priority Fitness Unit 4 15
2025/11/14,14:38:30,I,YO8 6AG,1A,Q,1
2025/11/14,14:58:33,I,PL9 7JN,2B,Y,28
2025/11/14,15:29:24,I,YO15 2NR,2D,D,Harbour Rock & Gifts 12
2025/11/14,15:30:20,B,YO17 6YG,1J,U,Motor Parts Direct Ltd Swinton House
2025/11/14,15:30:20,C,YO17 6YG,1J,U,Motor Parts Direct Swinton House
2025/11/14,15:35:48,I,PL14 3LS,2H,4,Liskeard Farm Units Treweatha Farm
2025/11/14,16:29:11,I,YO42 1BY,1A,3,1
2025/11/14,16:29:11,I,YO42 1BY,1B,4,2
2025/11/14,16:29:11,I,YO42 1BY,1D,6,3
2025/11/14,16:30:10,I,YO42 1BJ,1A,O,1
2025/11/14,16:31:20,I,YO42 1DJ,1N,9,20
2025/11/14,16:31:20,I,YO42 1DJ,1P,H,22
2025/11/14,16:31:20,I,YO42 1DJ,1Q,C,24
2025/11/14,16:31:20,I,YO42 1DJ,1R,D,26
2025/11/14,16:32:26,I,YO42 1DL,1A,Y,1
2025/11/14,16:32:26,I,YO42 1DL,1B,Z,2
2025/11/14,16:32:26,I,YO42 1DL,1D,1,3
2025/11/14,16:33:21,I,YO42 1DJ,1S,E,28
2025/11/14,16:34:12,I,YO42 1BT,1U,I,2
2025/11/14,16:34:12,I,YO42 1BT,1W,K,4
2025/11/14,16:35:52,I,YO42 1BG,1D,O,3
2025/11/14,16:35:52,I,YO42 1BG,1E,P,4
2025/11/14,16:37:07,I,YO42 1BT,1T,H,9
2025/11/14,16:37:11,I,YO42 1BT,1S,G,7
2025/11/14,16:37:14,I,YO42 1BT,1R,F,5
2025/11/14,16:37:16,I,YO42 1BT,1Q,E,3
2025/11/14,16:37:17,I,YO42 1BT,1P,D,1
2025/11/14,16:38:27,I,YO42 1DJ,1T,F,30
2025/11/14,16:38:27,I,YO42 1DJ,1U,M,32
2025/11/14,16:38:27,I,YO42 1DJ,1W,I,34
2025/11/14,16:39:24,I,YO42 1BF,1G,Q,6
2025/11/14,16:39:26,I,YO42 1BF,1F,P,5
2025/11/14,16:39:30,I,YO42 1BF,1E,O,4
2025/11/14,16:39:32,I,YO42 1BF,1D,T,3
2025/11/14,16:39:33,I,YO42 1BF,1B,L,2
2025/11/14,16:39:35,I,YO42 1BF,1A,K,1
2025/11/14,16:40:40,I,YO42 1DJ,1X,J,36
2025/11/14,16:40:40,I,YO42 1DJ,1Y,K,38
2025/11/14,16:40:40,I,YO42 1DJ,1Z,L,40
2025/11/14,16:41:39,I,YO42 1BT,1N,B,31
2025/11/14,16:41:46,I,YO42 1BT,1L,9,29
2025/11/14,16:42:13,I,YO42 1BT,2B,U,33
2025/11/15,07:50:47,I,YO25 5DE,4Q,9,83
2025/11/15,08:26:26,D,PL13 9BL,1A,K,Po Box 64
2025/11/15,10:58:47,I,YO8 4FE,4D,X,36
2025/11/15,14:36:19,I,YO19 4AT,1S,M,26
2025/11/15,14:44:32,I,PL9 7JN,2D,0,30
2025/11/15,15:06:06,I,PL9 8WE,1D,A,3
2025/11/15,15:10:03,I,PL9 7JN,2G,3,22
2025/11/17,08:06:18,B,PL17 7BG,2X,B,Copsewood Pine 12
2025/11/17,08:06:18,C,PL17 7BG,2X,B,Rummage Room 12
2025/11/17,08:06:31,D,PL2 3DB,1Z,S,W J Workshop 74
2025/11/17,08:06:31,I,PL2 3DB,1Z,S,74
2025/11/17,08:06:59,D,PL23 1HN,2U,6,Chris Biggs Engineering Ltd Lankelly
2025/11/17,08:06:59,I,PL23 1HN,2U,6,Lankelly
2025/11/17,08:07:27,B,PL25 4TR,3J,H,Outlook LLP 22a
2025/11/17,08:07:27,C,PL25 4TR,3J,H,Your Time & Place 22a
2025/11/17,08:07:52,B,PL25 3HT,1A,P,Foxs Dental Surgery 92
2025/11/17,08:07:52,C,PL25 3HT,1A,P,Eden Dental Centre 92
2025/11/17,08:08:10,D,PL25 4EW,1F,1,D C Tucker Accountant 108
2025/11/17,08:08:10,I,PL25 4EW,1F,1,108
2025/11/17,08:08:32,B,PL25 4PP,1L,H,W F Collings
2025/11/17,08:08:32,C,PL25 4PP,1L,H,W F Collings Building & Roofing Co
2025/11/17,08:09:16,B,PL27 7UN,1R,V,Padstow Sea Sand Co Ltd St. Eval Airfield
2025/11/17,08:09:16,C,PL27 7UN,1R,V,M & J Prynn Ltd St. Eval Airfield
2025/11/17,08:10:12,B,PL30 5AX,1B,R,Stephen Gelly Organic Farm Stephen Gelly
2025/11/17,08:10:12,C,PL30 5AX,1B,R,Stephen Gelly Organic Farm
2025/11/17,08:11:08,B,PL32 9PG,2R,C,Sproull Solicitors LLP 8
2025/11/17,08:11:08,C,PL32 9PG,2R,C,Devon & Cornwall Securitys Ltd 8
2025/11/17,08:11:34,D,PL5 4LD,2S,U,Unit 4 6
2025/11/17,08:11:34,I,PL5 4LD,2S,U,Gemco UK Ltd Unit 4 6
2025/11/17,08:11:55,D,PL5 4LD,2U,2,Tecalemit Workshop Equipment Ltd Unit 6 6
2025/11/17,08:12:06,B,PL5 4LD,2S,U,Gemco UK Ltd Unit 4 6
2025/11/17,08:12:06,C,PL5 4LD,2S,U,Gemco UK Ltd Unit 4-6 6
2025/11/17,08:12:37,B,PL7 5BG,2R,P,Underhill Engineering Ltd Waycon House
2025/11/17,08:12:37,C,PL7 5BG,2R,P,Underhill Engineering (UK) Ltd Waycon House
2025/11/17,08:15:19,D,YO61 1HS,1Y,Y,Weldon House
2025/11/17,10:00:34,I,PL9 8YD,1A,2,1
2025/11/17,10:46:26,D,PL14 3UT,1G,C,Unit 20
2025/11/17,10:46:26,I,PL14 3UT,1G,C,Saunders Liskeard Ltd Unit 20
2025/11/17,13:43:11,I,YO25 5PT,1P,W,23
2025/11/17,13:58:36,I,YO8 9RD,2F,D,18
2025/11/17,14:32:04,I,YO41 1JY,2A,H,Grow Topicals Ltd Hall Nurseries
2025/11/17,14:44:02,D,PL6 7AE,3D,M,77
2025/11/17,14:44:02,I,PL6 7AE,3D,M,Ebbrox Ltd 77
2025/11/17,14:44:28,D,PL8 1HX,1B,Y,Lazy Lures Ltd The Studio
2025/11/18,08:23:24,I,PL25 5FQ,1Y,G,62
2025/11/18,08:29:40,I,YO8 8JW,3Y,7,5a
2025/11/18,10:01:00,I,YO43 4ED,1L,0,Reservoir House
2025/11/18,11:45:02,I,YO8 6AG,1B,R,2
2025/11/18,12:06:13,B,PL26 8LX,4B,D,Tierzero Games Unit 6
2025/11/18,12:06:13,C,PL26 8LX,4B,D,Tierzero Games Ltd Unit 6
2025/11/18,12:07:29,B,PL26 8LX,4B,D,Tierzero Games Ltd Unit 6
2025/11/18,12:07:29,C,PL26 8LX,4B,D,Tier Zero Games Ltd Unit 6
2025/11/18,12:35:50,D,PL15 9PU,5Y,1,Unit 6b Treburley Industrial Estate
2025/11/18,12:35:50,I,PL15 9PU,5Y,1,Smirnoff Unit 6b Treburley Industrial Estate
2025/11/18,12:36:26,B,PL13 1AE,2Z,U,The Arch
2025/11/18,12:36:26,C,PL13 1AE,2Z,U,Pisters
2025/11/18,13:41:56,I,YO8 8SY,3Q,A,36
2025/11/18,14:26:20,D,YO8 4DT,1T,N,7
2025/11/18,14:26:20,I,YO8 4DT,1T,N,Cloud Tasty 7
2025/11/18,14:26:50,D,YO22 4AS,1Y,L,59
2025/11/18,14:26:50,I,YO22 4AS,1Y,L,Swallows Nest 59
2025/11/18,15:15:43,D,PL25 4DB,1D,D,Cornwall Council Carlyon House 20
2025/11/18,15:54:27,I,PL9 8YR,1G,M,2
2025/11/18,16:10:27,I,YO42 1BP,1L,B,18
2025/11/19,08:31:36,I,YO42 1BP,1A,U,2
2025/11/19,08:31:36,I,YO42 1BP,1B,V,4
2025/11/19,08:31:36,I,YO42 1BP,1D,3,6
2025/11/19,08:31:36,I,YO42 1BP,1E,4,8
2025/11/19,08:31:36,I,YO42 1BP,1F,5,10
2025/11/19,08:31:36,I,YO42 1BP,1G,0,12
2025/11/19,08:31:36,I,YO42 1BP,1H,1,14
2025/11/19,08:31:36,I,YO42 1BP,1J,9,16
2025/11/19,08:31:36,I,YO42 1BP,1N,7,20
2025/11/19,08:31:36,I,YO42 1BP,1P,F,22
2025/11/19,08:31:36,I,YO42 1BP,1Q,G,24
2025/11/19,08:31:36,I,YO42 1BP,1R,H,26
2025/11/19,08:32:28,I,YO42 1BS,1D,0,1
2025/11/19,08:32:28,I,YO42 1BS,1E,1,2
2025/11/19,10:03:11,I,PL27 6GJ,3N,A,50
2025/11/19,10:34:09,B,YO32 5XF,1W,V,Whinfield
2025/11/19,10:34:09,C,YO32 5XF,1W,V,Mourne Vale
2025/11/19,12:17:01,I,PL9 9QG,1L,9,40
2025/11/19,12:18:56,I,PL15 7TG,3X,M,Dowr House
2025/11/19,12:40:51,D,YO8 8LY,1E,P,Everything Below Three Lakes Retail Park
2025/11/19,12:51:20,I,PL25 5SP,2R,M,The Lodge
2025/11/19,15:07:46,I,YO42 1ST,2L,R,Bishop Wilton Village Hall
2025/11/19,15:59:18,I,YO11 1AS,1A,Y,Apartment 1 5
2025/11/19,16:12:48,I,YO11 1AS,1B,Z,Apartment 2 5
2025/11/19,16:16:42,I,YO11 1TS,3G,J,62
2025/11/19,16:22:06,I,PL12 6FR,1X,J,18
2025/11/19,16:23:21,I,YO11 1AS,1F,3,Apartment 5 5
2025/11/19,16:27:43,I,YO11 1AS,1E,2,Apartment 4 5
2025/11/19,17:48:59,I,PL9 8WE,1J,G,8
2025/11/20,11:09:27,I,PL11 2TB,5J,W,E W R
2025/11/20,11:54:32,I,PL25 4HB,1U,Y,Post Office 105
2025/11/20,12:28:33,B,PL20 7LG,1A,R,Crapstone Barton
2025/11/20,12:28:33,C,PL20 7LG,1A,R,Buckland Barton
2025/11/20,12:56:25,B,PL9 8EN,1P,7,Post Office
2025/11/20,12:56:25,C,PL9 8EN,1P,7,Post Office 34
2025/11/20,13:21:15,B,PL3 4BB,1W,J,Plymclean Unit 36 City Business Park
2025/11/20,13:21:15,C,PL3 4BB,1W,J,Plymouth City Council Unit 36 City Business Park
2025/11/20,15:28:48,I,YO8 5DY,1A,A,Unit 2 Burfield Estate
2025/11/20,15:28:48,I,YO8 5DY,1B,B,Unit 5 Burfield Estate
2025/11/21,08:28:15,I,PL14 5JS,1G,2,Oakley Barn
2025/11/21,09:02:05,D,YO7 1SF,3F,8,55c
2025/11/21,10:23:30,B,YO42 1NS,2B,B,Bata Ltd
2025/11/21,10:23:30,C,YO42 1NS,2B,B,Portland Grain Ltd
2025/11/21,10:30:08,I,PL25 3TH,3U,H,Carlyon Parish Hall
2025/11/21,10:36:42,I,PL17 8HY,1X,Z,Little Treleath
2025/11/21,13:06:03,I,PL25 9JZ,1A,9,Wild Wipe Po Box 7831
2025/11/21,14:47:50,I,YO22 4FS,1L,D,19
2025/11/21,15:00:26,I,YO11 3ZF,1F,H,7
2025/11/21,15:30:43,I,PL9 8XR,1F,K,7
